GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GNW001
"G4805030","2000","US","3","7","Texas","48","Young","503",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2388829028","22047971","Young County","A","+33210656","-098658910","06",,,16710
"G4805050","2000","US","3","7","Texas","48","Zapata","505",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2581596039","158880744","Zapata County","A","+26953071","-099203000","06",,,10486
"G4805070","2000","US","3","7","Texas","48","Zavala","507",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3363050874","8385180","Zavala County","A","+28856786","-099760985","06",,,10034
"G4900010","2000","US","4","8","Utah","49","Beaver","001",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6707930400","6039597","Beaver County","A","+38342342","-113000631","06",,,14957
"G4900030","2000","US","4","8","Utah","49","Box Elder","003",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"14823390253","2604722395","Box Elder County","A","+41595787","-112480319","06",,,15625
"G4900050","2000","US","4","8","Utah","49","Cache","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3016100832","22144785","Cache County","A","+41751082","-111842117","06",,,15094
"G4900070","2000","US","4","8","Utah","49","Carbon","007",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3829188016","15839896","Carbon County","A","+39627056","-110767483","06",,,15325
"G4900090","2000","US","4","8","Utah","49","Daggett","009",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1808737094","63986618","Daggett County","A","+40946917","-109534250","06",,,15511
"G4900110","2000","US","4","8","Utah","49","Davis","011",,,,,"0",,,,,,,,,,,,,"7160","99","N","9999","9999","9",,,,,,,,,"788595522","852681404","Davis County","A","+41004350","-111940753","06",,,19506
"G4900130","2000","US","4","8","Utah","49","Duchesne","013",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"8386517838","46407205","Duchesne County","A","+40248254","-110341804","06",,,12326
"G4900150","2000","US","4","8","Utah","49","Emery","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"11530241878","25099464","Emery County","A","+39159521","-110863388","06",,,14243
"G4900170","2000","US","4","8","Utah","49","Garfield","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"13401163195","88002922","Garfield County","A","+37797009","-111948258","06",,,13439
"G4900190","2000","US","4","8","Utah","49","Grand","019",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"9535196504","32415485","Grand County","A","+38823392","-109472540","06",,,17356
"G4900210","2000","US","4","8","Utah","49","Iron","021",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"8541717322","10012113","Iron County","A","+37784276","-113227675","06",,,13568
"G4900230","2000","US","4","8","Utah","49","Juab","023",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"8784559992","37665310","Juab County","A","+39700632","-112347875","06",,,12790
"G4900250","2000","US","4","8","Utah","49","Kane","025",,,,,"0",,,,,,,,,,,,,"2620","99","N","9999","9999","9",,,,,,,,,"10339128016","301638425","Kane County","A","+37277065","-112361851","06",,,15455
"G4900270","2000","US","4","8","Utah","49","Millard","027",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"17065775108","618680802","Millard County","A","+39099806","-112859224","06",,,13408
"G4900290","2000","US","4","8","Utah","49","Morgan","029",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1577633092","4307801","Morgan County","A","+41088520","-111608288","06",,,17684
"G4900310","2000","US","4","8","Utah","49","Piute","031",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1962717292","20590826","Piute County","A","+38334070","-112086880","06",,,12697
"G4900330","2000","US","4","8","Utah","49","Rich","033",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2663892098","149597387","Rich County","A","+41667569","-111269717","06",,,16267
"G4900350","2000","US","4","8","Utah","49","Salt Lake","035",,,,,"0",,,,,,,,,,,,,"7160","99","N","9999","9999","9",,,,,,,,,"1909799816","182340759","Salt Lake County","A","+40655802","-111915566","06",,,20190
"G4900370","2000","US","4","8","Utah","49","San Juan","037",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"20254162556","292442718","San Juan County","A","+37425462","-109506642","06",,,10229
"G4900390","2000","US","4","8","Utah","49","Sanpete","039",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4113174578","37685096","Sanpete County","A","+39390116","-111598818","06",,,12442
"G4900410","2000","US","4","8","Utah","49","Sevier","041",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4947521825","20794177","Sevier County","A","+38770438","-111940807","06",,,14180
"G4900430","2000","US","4","8","Utah","49","Summit","043",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4845990629","28486127","Summit County","A","+40828522","-111273030","06",,,33767
"G4900450","2000","US","4","8","Utah","49","Tooele","045",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"17949532649","924010935","Tooele County","A","+40415422","-112690027","06",,,16321
"G4900470","2000","US","4","8","Utah","49","Uintah","047",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"11595569027","56744414","Uintah County","A","+40279393","-109580431","06",,,13571
"G4900490","2000","US","4","8","Utah","49","Utah","049",,,,,"0",,,,,,,,,,,,,"6520","99","N","9999","9999","9",,,,,,,,,"5175657032","369442863","Utah County","A","+40236597","-111736710","06",,,15557
"G4900510","2000","US","4","8","Utah","49","Wasatch","051",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3049423729","82301572","Wasatch County","A","+40450355","-111371228","06",,,19869
"G4900530","2000","US","4","8","Utah","49","Washington","053",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6284929122","8499344","Washington County","A","+37160711","-113493320","06",,,15873
"G4900550","2000","US","4","8","Utah","49","Wayne","055",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6372196292","15925827","Wayne County","A","+38308550","-111339836","06",,,15392
"G4900570","2000","US","4","8","Utah","49","Weber","057",,,,,"0",,,,,,,,,,,,,"7160","99","N","9999","9999","9",,,,,,,,,"1490637821","217367964","Weber County","A","+41232183","-111972867","06",,,18246
"G5000010","2000","US","1","1","Vermont","50","Addison","001",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1994757635","98734144","Addison County","A","+44032774","-073167925","06",,,19539
"G5000030","2000","US","1","1","Vermont","50","Bennington","003",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1751528984","3620994","Bennington County","A","+43029418","-073107955","06",,,21193
"G5000050","2000","US","1","1","Vermont","50","Caledonia","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1685008488","17967936","Caledonia County","A","+44458223","-072095626","06",,,16976
"G5000070","2000","US","1","1","Vermont","50","Chittenden","007",,,,,"0",,,,,,,,,,,,,"####","99","#","9999","1303","N",,,,,,,,,"1396111793","208755559","Chittenden County","A","+44475682","-073127270","06",,,23501
"G5000090","2000","US","1","1","Vermont","50","Essex","009",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1722851853","22157822","Essex County","A","+44720892","-071745018","06",,,14388
"G5000110","2000","US","1","1","Vermont","50","Franklin","011",,,,,"0",,,,,,,,,,,,,"####","99","#","9999","1303","N",,,,,,,,,"1650008857","142307050","Franklin County","A","+44865130","-072962908","06",,,17816
"G5000130","2000","US","1","1","Vermont","50","Grand Isle","013",,,,,"0",,,,,,,,,,,,,"####","99","#","9999","1303","N",,,,,,,,,"213974970","290224577","Grand Isle County","A","+44816038","-073299885","06",,,22207
"G5000150","2000","US","1","1","Vermont","50","Lamoille","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1193896631","7206252","Lamoille County","A","+44600074","-072633150","06",,,20972
"G5000170","2000","US","1","1","Vermont","50","Orange","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1783355796","8241572","Orange County","A","+43995815","-072374886","06",,,18784
"G5000190","2000","US","1","1","Vermont","50","Orleans","019",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1807034942","60715709","Orleans County","A","+44844402","-072218239","06",,,16518
"G5000210","2000","US","1","1","Vermont","50","Rutland","021",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2415236619","31712989","Rutland County","A","+43595081","-073053060","06",,,18874
"G5000230","2000","US","1","1","Vermont","50","Washington","023",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1784931569","16212476","Washington County","A","+44249287","-072580892","06",,,21113
"G5000250","2000","US","1","1","Vermont","50","Windham","025",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2042771982","24346572","Windham County","A","+42998679","-072668720","06",,,20533
"G5000270","2000","US","1","1","Vermont","50","Windsor","027",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2514776699","12367343","Windsor County","A","+43558268","-072532993","06",,,22369
"G5100010","2000","US","3","5","Virginia","51","Accomack","001",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1179077243","2213926909","Accomack County","A","+37796635","-075635009","06",,,16309
"G5100030","2000","US","3","5","Virginia","51","Albemarle","003",,,,,"0",,,,,,,,,,,,,"1540","99","N","9999","9999","9",,,,,,,,,"1871543150","9259586","Albemarle County","A","+38024179","-078535282","06",,,28852
"G5100050","2000","US","3","5","Virginia","51","Alleghany","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1151576760","2696311","Alleghany County","A","+37785041","-079971287","06",,,19635
"G5100070","2000","US","3","5","Virginia","51","Amelia","007",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"924109870","4508946","Amelia County","A","+37338511","-077958932","06",,,18858
"G5100090","2000","US","3","5","Virginia","51","Amherst","009",,,,,"0",,,,,,,,,,,,,"4640","99","N","9999","9999","9",,,,,,,,,"1230698046","9331310","Amherst County","A","+37589316","-079142722","06",,,16952
"G5100110","2000","US","3","5","Virginia","51","Appomattox","011",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"864242984","2713633","Appomattox County","A","+37367371","-078818262","06",,,18086
"G5100130","2000","US","3","5","Virginia","51","Arlington","013",,,,,"3",,,,,,,,,,,,,"8872","97","Y","8840","9999","9",,,,,,,,,"67002719","243499","Arlington County","A","+38880344","-077108260","06",,,37706
"G5100150","2000","US","3","5","Virginia","51","Augusta","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2513232084","1475781","Augusta County","A","+38131931","-079091459","06",,,19744
"G5100170","2000","US","3","5","Virginia","51","Bath","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1377518496","6995988","Bath County","A","+38045393","-079745878","06",,,23092
"G5100190","2000","US","3","5","Virginia","51","Bedford","019",,,,,"0",,,,,,,,,,,,,"4640","99","N","9999","9999","9",,,,,,,,,"1954149028","38212112","Bedford County","A","+37305867","-079553181","06",,,21582
"G5100210","2000","US","3","5","Virginia","51","Bland","021",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"928947101","163357","Bland County","A","+37132329","-081126500","06",,,17744
"G5100230","2000","US","3","5","Virginia","51","Botetourt","023",,,,,"0",,,,,,,,,,,,,"6800","99","N","9999","9999","9",,,,,,,,,"1405475601","8489695","Botetourt County","A","+37512958","-079817689","06",,,22218
"G5100250","2000","US","3","5","Virginia","51","Brunswick","025",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1466295843","8367122","Brunswick County","A","+36761048","-077859029","06",,,14890
"G5100270","2000","US","3","5","Virginia","51","Buchanan","027",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1305046130","0","Buchanan County","A","+37256086","-082027881","06",,,12788
"G5100290","2000","US","3","5","Virginia","51","Buckingham","029",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1504412801","7004144","Buckingham County","A","+37568696","-078525102","06",,,13669
"G5100310","2000","US","3","5","Virginia","51","Campbell","031",,,,,"0",,,,,,,,,,,,,"4640","99","N","9999","9999","9",,,,,,,,,"1306603008","7199283","Campbell County","A","+37222607","-079138002","06",,,18134
"G5100330","2000","US","3","5","Virginia","51","Caroline","033",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1379231031","16477020","Caroline County","A","+38032747","-077382516","06",,,18342
"G5100350","2000","US","3","5","Virginia","51","Carroll","035",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1233711806","3377059","Carroll County","A","+36719164","-080712913","06",,,16475
"G5100360","2000","US","3","5","Virginia","51","Charles City","036",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"473350245","55568887","Charles City County","A","+37344868","-077071609","06",,,19182
"G5100370","2000","US","3","5","Virginia","51","Charlotte","037",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1230231294","6345257","Charlotte County","A","+37002850","-078626659","06",,,14717
"G5100410","2000","US","3","5","Virginia","51","Chesterfield","041",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"1102697023","29096922","Chesterfield County","A","+37419938","-077545895","06",,,25286
"G5100430","2000","US","3","5","Virginia","51","Clarke","043",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"457434570","4063485","Clarke County","A","+39114959","-077992826","06",,,24844
"G5100450","2000","US","3","5","Virginia","51","Craig","045",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"856275736","11966","Craig County","A","+37470341","-080206295","06",,,17322
"G5100470","2000","US","3","5","Virginia","51","Culpeper","047",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"986792161","3298513","Culpeper County","A","+38486179","-077982212","06",,,20162
"G5100490","2000","US","3","5","Virginia","51","Cumberland","049",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"772974938","3321491","Cumberland County","A","+37503966","-078268445","06",,,15103
"G5100510","2000","US","3","5","Virginia","51","Dickenson","051",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"859135761","4949340","Dickenson County","A","+37135229","-082369373","06",,,12822
"G5100530","2000","US","3","5","Virginia","51","Dinwiddie","053",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"1304510610","8564754","Dinwiddie County","A","+37097686","-077612744","06",,,19122
"G5100570","2000","US","3","5","Virginia","51","Essex","057",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"667609556","72887926","Essex County","A","+37916172","-076906565","06",,,17994
"G5100590","2000","US","3","5","Virginia","51","Fairfax","059",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"1023161078","29957688","Fairfax County","A","+38840845","-077249565","06",,,36888
"G5100610","2000","US","3","5","Virginia","51","Fauquier","061",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"1682715648","4455545","Fauquier County","A","+38746843","-077789643","06",,,28757
"G5100630","2000","US","3","5","Virginia","51","Floyd","063",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"987342741","35473","Floyd County","A","+36914427","-080354822","06",,,16345
"G5100650","2000","US","3","5","Virginia","51","Fluvanna","065",,,,,"0",,,,,,,,,,,,,"1540","99","N","9999","9999","9",,,,,,,,,"744285127","7345205","Fluvanna County","A","+37863901","-078295250","06",,,20338
"G5100670","2000","US","3","5","Virginia","51","Franklin","067",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1792488548","50442115","Franklin County","A","+37007966","-079857449","06",,,19605
"G5100690","2000","US","3","5","Virginia","51","Frederick","069",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1073876718","2579453","Frederick County","A","+39192751","-078244616","06",,,21080
"G5100710","2000","US","3","5","Virginia","51","Giles","071",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"925476873","7954094","Giles County","A","+37324127","-080722617","06",,,18396
"G5100730","2000","US","3","5","Virginia","51","Gloucester","073",,,,,"0",,,,,,,,,,,,,"5720","99","N","9999","9999","9",,,,,,,,,"561021730","184887838","Gloucester County","A","+37359344","-076509601","06",,,19990
"G5100750","2000","US","3","5","Virginia","51","Goochland","075",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"736665799","14394818","Goochland County","A","+37700659","-077868190","06",,,29105
"G5100770","2000","US","3","5","Virginia","51","Grayson","077",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1146428475","8455638","Grayson County","A","+36648348","-081171894","06",,,16768
"G5100790","2000","US","3","5","Virginia","51","Greene","079",,,,,"0",,,,,,,,,,,,,"1540","99","N","9999","9999","9",,,,,,,,,"405539081","997890","Greene County","A","+38291914","-078458069","06",,,19478
"G5100810","2000","US","3","5","Virginia","51","Greensville","081",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"765187311","3537822","Greensville County","A","+36686155","-077565550","06",,,14632
"G5100830","2000","US","3","5","Virginia","51","Halifax","083",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2121966427","26595592","Halifax County","A","+36730821","-078925766","06",,,16353
"G5100850","2000","US","3","5","Virginia","51","Hanover","085",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"1224232801","3632588","Hanover County","A","+37714111","-077443699","06",,,25120
"G5100870","2000","US","3","5","Virginia","51","Henrico","087",,,,,"0",,,,,,,,,,,,,"6760","99","N","9999","9999","9",,,,,,,,,"616572847","16941010","Henrico County","A","+37584747","-077476994","06",,,26410
"G5100890","2000","US","3","5","Virginia","51","Henry","089",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"990285977","5273512","Henry County","A","+36697027","-079897787","06",,,17110
"G5100910","2000","US","3","5","Virginia","51","Highland","091",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1077063621","0","Highland County","A","+38383097","-079566729","06",,,15976
